Id,Name,Updated at,Completed?,Accessible,Bench,Curb cut,Lighting,Mounting,Mounting direction,Schedule holder,Shelter,Sidewalk,Sign,Trash,Bolt on base,Bus pull out exists?,Extend pole?,Has power?,New anchor?,New pole?,Solar lighting?,Straighten pole?,System map exists?,Mounting clearance after,Mounting clearance before,Created at,Updated at,Completed?,Completed at
547,Boston/Lloyd,"",false,"","","",Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
549,Boston/Seymour,"",false,"","","",Within 20',Other pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1497,Five Mile Pond Park,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1897,Independence House,"",false,"",Other,No curb cut,Within 20',PVTA pole,"","","","More than 36""","",Other,"",false,false,false,false,false,false,false,false,"","","","",false,""
1953,Kindred Hospital,"",false,"",Other,Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2495,Main / Stockbridge,"",false,"","","",Within 20',PVTA pole,"","",Building,"More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
2577,Main/Stockbridge,"",false,"","","",Within 20',Other pole,"","",Building,"More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2657,Mass Mutual,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2659,Mass Mutual Center,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2825,MLK Community Cener,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2827,MLK Community Center (Inbound),"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3377,Price Rite Boston Rd.,"",false,"","","","",Other pole,"","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3403,Putnam High School,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3691,Sci Tech High School,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3947,Springfield Walmart,"",false,"",PVTA,No curb cut,Within 20',Structure,"","","","More than 36""","",Other,"",false,false,false,false,false,false,false,false,"","","","",false,""
3955,St James and State(Tripper Timepoint),"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3965,State / Andrew,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3967,State / Berlin,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3969,State / Blunt Park,"",false,"",Other,No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3971,State / Blunt Park Rd,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3975,State / Clarence,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3977,State / Cortland,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3979,State / Dearborn,"",false,"","","",Within 20',Other pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3981,State / Dresden,"",false,"","","",Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3985,State / Edgemont,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3989,State / Hayden,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3993,State / Hillmont,"",false,"","","",Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3995,State / Homer,"",false,"","","",Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3997,State / Ivanhoe,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3999,State / Ivanhoe,"",false,"","","",Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4003,State / Mapledell St,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4005,State / Mason,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4015,State / Tilton,"",false,"","",Within 20',Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4017,State / Tilton,"",false,"","",Within 20',Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4019,State / Unnamed Street,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4029,State and Chestnut(Tripper Timepoint),"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4031,State and Dwight,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4041,State and St. James(Tripper Timepoint),"",false,"",Other,Within 20',Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4039,State and St. James(Tripper Timepoint),"",false,"","",Within 20',Within 20',PVTA pole,"","","","Less than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4057,State/Maynard,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4115,Stop no longer used,"",false,"","",Within 20',Within 20',"","","","","More than 36""",Flag stop,"","",false,false,false,false,false,false,false,false,"","","","",false,""
4117,Stop no longer used,"",false,"","",No curb cut,Within 20',"","","","","More than 36""",Flag stop,"","",false,false,false,false,false,false,false,false,"","","","",false,""
677,Cadwell / Unnamed Street,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
679,Cadwell / Watling,"",false,"","","",Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
697,Carew / Anne,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
701,Carew / Beaven,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
711,Carew / Fernwold,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
715,Carew / Hobart,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
737,Carew / Osborne,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
745,Carew / Quebec,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
747,Carew / Russell,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
759,Carew / Windemere,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
895,Chestnut / Congress,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
901,Chestnut / Liberty,"",false,"","",No curb cut,Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1367,East / Bowles,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1373,East / Price,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1375,East / Rathbun,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1379,East / Woodstock,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1491,Fernwold / Putnam,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2049,Liberty / Dwight (2),"",false,"","",No curb cut,None,PVTA pole,"","","","Less than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2107,Linden Towers Drive / Stafford,"",false,"","","",Within 20',"","","",Building,"More than 36""","",Other,"",false,false,false,false,false,false,false,false,"","","","",false,""
2919,North East Utlity Drive / North East Utl,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3071,Page / Fresno,"",false,"","",Within 20',Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3075,Page / Gladsworth,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3079,Page / Guion,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3081,Page / Guion,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3085,Page / Hendee,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3099,Page / Saint James,"",false,"","",Within 20',Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3101,Page / Saint James,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3105,Page / Sargon,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","",Other,"",false,false,false,false,false,false,false,false,"","","","",false,""
3107,Page / Stevens,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3113,Page/Prentice(opposite),"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3115,Page/Sargon (opposite),"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3193,Pearl / Federal,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3383,Princeton / Saint James,"",false,"","","",Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3569,Saint James / Batavia,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3571,Saint James / Carew,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3579,Saint James / Corona,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3581,Saint James / Cuff,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3583,Saint James / Dorchester,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3585,Saint James / Dorchester,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3595,Saint James / Lafayette,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3597,Saint James / Martone,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3599,Saint James / Martone,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3601,Saint James / Montford,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3609,Saint James / San Miguel,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3611,Saint James / St James,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3773,South Lot  WSU,"",false,"",PVTA,"",Within 20',"","",In shelter,PVTA,"More than 36""",Missing sign,Other,"",false,false,false,false,false,false,false,false,"","","","",false,""
4381,Unnamed Street / Saint James,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4867,Worthington / Bowdoin,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4875,Worthington / Dartmouth,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4887,Worthington / Magazine,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4905,Worthington / Thompson,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
299,Belchertown Wellness Center,"",false,"","",No curb,Within 20',"","","","",None,Missing sign,"","",false,false,false,false,false,false,false,false,"","","","",false,""
443,Big Y  Phillips Plaza  Ware,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1205,CVS  Belchertown,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1465,Everett Acres,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2815,Mill Hollow,"",false,"","",No curb cut,Within 20',"","","","","More than 36""",Missing sign,"","",false,false,false,false,false,false,false,false,"","","","",false,""
3223,Pine Valley Club House,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3695,Senior Center,"",false,"","",No curb cut,Within 20',"","","",Building,"More than 36""",Missing sign,"","",false,false,false,false,false,false,false,false,"","","","",false,""
4103,Stop and Shop,"",false,"","",No curb cut,Within 20',"","","",Building,"More than 36""",Missing sign,Other,"",false,false,false,false,false,false,false,false,"","","","",false,""
4423,Walmart  Ware,"",false,"",Other,No curb cut,Within 20',"","","",Building,"More than 36""",Missing sign,"","",false,false,false,false,false,false,false,false,"","","","",false,""
4847,Wing Medical Center,"",false,"","",No curb cut,Within 20',"","","","",None,Missing sign,"","",false,false,false,false,false,false,false,false,"","","","",false,""
455,Big Y S Hadley,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
591,Bridge / Grant,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
597,Bridge / Main,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
601,Bridge / School St,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1889,HTC Bay 7,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1999,Lamb / Lamb,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2001,Lamb / Ramp,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2003,Lamb / School,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2009,Lathrop Village Apts,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2873,N Main / Main (Flag stop - signal driver),"",false,"","","","","","","","","",Flag stop,"","",false,false,false,false,false,false,false,false,"","","","",false,""
2875,N Main / W Summit (flag stop - signal driver),"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3497,Rockys Plaza,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3565,S. Hadley Center,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3767,South Hadley Library,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3769,South Hadley Library (across),"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3771,South Hadley Senior Center (Dayton St.),"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4413,"Village Commons, S Hadley Ctr","",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4851,Wingate,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
19,3550 Main St,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
21,3550 Main Street,"",false,"","","",Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
25,46 Main St.,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
61,Allen / Allen Park,"",false,"","","",Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
65,Allen / Corcoran,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
69,Allen / Harbour,"",false,"","","",Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
77,Allen / Manor,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
79,Allen / Talmadge,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
81,Allen / Wachusett,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
87,Allen / Wilshire,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
89,Allen and Harkness,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
91,Allen/Allen Park (inbound),"",false,"",PVTA,No curb cut,Within 20',Other pole,"",In shelter,PVTA,"More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
93,Allen/Bicentennial,"",false,"","",Within 20',Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
95,Allen/Bicentennial (inbound),"",false,"","",No curb cut,Within 20',Other pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
97,Allen/Bridlepath,"",false,"","",Within 20',Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
99,Allen/Wilshire (inbound),"",false,"","",Within 20',Within 20',Other pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
271,Baystate Parking Lot N,"",false,"","",No curb cut,Within 20',PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
301,Belmont / Beaumont,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
303,Belmont / Bellevue,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
305,Belmont / Bellevue,"",false,"","",Within 20',Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
307,Belmont / Belvidere,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
311,Belmont / Hall,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
313,Belmont / Hollywood,"",false,"","","",Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
315,Belmont / Leyfred,"",false,"","","",Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
317,Belmont / Orlando,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
319,Belmont / Ormond,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
327,Belmont / Woodside,"",false,"","",No curb cut,Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
329,Belmont / Woodside,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
331,Belmont/Beaumont,"",false,"","",Within 20',Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
333,Belmont/Bryant,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
335,Belmont/Commonwealth(opposite),"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
337,Belmont/Daytona,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
339,Belmont/Forest,"",false,"","",Within 20',Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
341,Belmont/Fountain(opposite),"",false,"","",No curb cut,Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
343,Belmont/Itendale,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
345,Belmont/Keith,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
349,Belmont/Leyfred,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
351,Belmont/Litchfield,"",false,"","",No curb cut,20' - 50',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
353,Belmont/Longfellow,"",false,"","","",Within 20',Other pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
355,Belmont/Oakland,"",false,"","",No curb cut,Within 20',PVTA pole,"","",PVTA,"More than 36""","",Other,"",false,false,false,false,false,false,false,false,"","","","",false,""
357,Belmont/Sylvan,"",false,"","","",Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
433,Bicentennial Hwy. (1),"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
447,Big Y at Allen and Cooley Sts.,"",false,"",Other,No curb cut,Within 20',Structure,"","",Building,"More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
453,Big Y Memorial Dr. Chicopee,"",false,"",Other,"",Within 20',Structure,"","","","More than 36""","",Other,"",false,false,false,false,false,false,false,false,"","","","",false,""
675,Cabot / Park,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
687,Canon Circle,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
689,Canon Circle #1,"",false,"","",Within 20',Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
691,Canon Circle #3,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
693,Canon Circle (end of line),"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
815,Center / Plainfield,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
817,Center / School,"",false,"","",Within 20',Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
819,Center / South,"",false,"","",Within 20',Within 20',"","","","","More than 36""",Missing sign,"","",false,false,false,false,false,false,false,false,"","","","",false,""
821,Center Center- City Hall,"",false,"",PVTA,Within 20',Within 20',Other pole,"",In shelter,PVTA,"More than 36""","","","",false,false,false,false,false,false,false,true,"","","","",false,""
823,Center St. (opposite 628),"",false,"","",No curb cut,Within 20',PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
825,Center/Health clinic,"",false,"","",Within 20',Within 20',Other pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
827,Center/Plainfield(opposite),"",false,"","",Within 20',Within 20',PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
829,Center/Rt 91,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
831,Center/South,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
833,Center/South of Rt 91,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
835,Center/Union,"",false,"","","",Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
993,Chicopee Center- Dollar Store,"",false,"","",Within 20',Within 20',"","","",Building,"More than 36""",Missing sign,"","",false,false,false,false,false,false,false,false,"","","","",false,""
995,Chicopee High School,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
999,Chicopee Marketplace,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1011,Chicopee/Springfield City Line(Center St.),"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1137,Cooley/Caitlin,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1139,Cooley/Caitlin(opposite),"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1499,Five Town Plaza,"",false,"",PVTA,No curb,Within 20',Other pole,"",On pole,PVTA,"More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1513,Forrest Park Entrance,"",false,"","",Within 20',Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1517,Fort Pleasant / Blake Hill,"",false,"","",No curb cut,Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1519,Fort Pleasant / Edgeland St.,"",false,"","",No curb cut,Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1521,Fort Pleasant / Leete,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1523,Fort Pleasant / Sumner,"",false,"",Other,No curb cut,Within 20',PVTA pole,"",In shelter,PVTA,"More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1525,Fort Pleasant / Warner,"",false,"","",No curb cut,Within 20',Other pole,"","",Building,"More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1527,Fort Pleasant / Warner,"",false,"","","",Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1529,Fort Pleasant at 36,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1531,Fort Pleasant/Chase,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1533,Fort Pleasant/Forrest Park Ave.,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1555,Front / Academy,"",false,"","","",Within 20',Other pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1557,Front / Cyman,"",false,"","","",Within 20',Other pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1559,Front / Ellerton,"",false,"","","",Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1561,Front / Grape,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1563,Front / Grape,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1565,Front / Grove,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1569,Front / Orchard,"",false,"","",Within 20',Within 20',Other pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
